Date, Open, High, Low, Close
07/16/15, 6.2092, 6.2144, 6.2026, 6.2116
07/15/15, 6.2094, 6.2145, 6.2028, 6.2084
07/14/15, 6.2107, 6.2144, 6.2040, 6.2094
07/13/15, 6.2115, 6.2141, 6.2018, 6.2070
07/10/15, 6.2092, 6.2151, 6.2015, 6.2115
07/09/15, 6.2086, 6.2137, 6.2029, 6.2119
07/08/15, 6.1996, 6.2145, 6.1996, 6.2087
07/07/15, 6.2082, 6.2161, 6.1974, 6.1996
07/06/15, 6.2048, 6.2149, 6.2036, 6.2086
07/03/15, 6.2042, 6.2123, 6.1994, 6.2048
07/02/15, 6.1989, 6.2096, 6.1974, 6.2034
07/01/15, 6.2052, 6.2117, 6.1954, 6.2005
06/30/15, 6.2071, 6.2141, 6.1953, 6.2081
06/29/15, 6.2090, 6.2135, 6.2036, 6.2086
06/26/15, 6.2094, 6.2098, 6.2071, 6.2090
06/25/15, 6.2072, 6.2124, 6.2050, 6.2094
06/24/15, 6.2072, 6.2127, 6.2017, 6.2059
06/23/15, 6.2106, 6.2144, 6.1993, 6.2077
06/22/15, 6.2098, 6.2142, 6.1820, 6.2105
06/19/15, 6.2091, 6.2149, 6.2043, 6.2098
06/18/15, 6.2097, 6.2146, 6.1988, 6.2090
06/17/15, 6.2094, 6.2147, 6.2045, 6.2096
06/16/15, 6.2098, 6.2140, 6.2039, 6.2093
06/15/15, 6.2068, 6.2148, 6.2039, 6.2086
06/12/15, 6.2075, 6.2134, 6.2026, 6.2068
06/11/15, 6.2058, 6.2120, 6.2017, 6.2082
06/10/15, 6.2038, 6.2115, 6.1976, 6.2067
06/09/15, 6.2045, 6.2112, 6.1995, 6.2053
06/08/15, 6.2016, 6.2131, 6.2002, 6.2058
06/05/15, 6.2014, 6.2120, 6.1936, 6.2016
06/04/15, 6.1992, 6.2068, 6.1941, 6.2008
06/03/15, 6.1956, 6.2029, 6.1888, 6.1993
06/02/15, 6.1987, 6.2033, 6.1936, 6.1971
06/01/15, 6.2004, 6.2338, 6.1934, 6.2007
05/29/15, 6.2023, 6.2061, 6.1919, 6.2004
05/28/15, 6.2012, 6.2080, 6.1951, 6.2047
05/27/15, 6.2071, 6.2111, 6.1967, 6.1992
05/26/15, 6.2026, 6.2103, 6.1976, 6.2041
05/25/15, 6.1974, 6.2120, 6.1967, 6.2033
05/22/15, 6.1955, 6.2027, 6.1902, 6.1974
05/21/15, 6.2020, 6.2066, 6.1921, 6.1977
05/20/15, 6.2069, 6.2110, 6.1970, 6.2020
05/19/15, 6.2043, 6.2117, 6.1972, 6.2060
05/18/15, 6.2054, 6.2207, 6.2037, 6.2043
05/15/15, 6.2016, 6.2148, 6.2016, 6.2054
05/14/15, 6.2043, 6.2090, 6.2000, 6.2016
05/13/15, 6.2089, 6.2130, 6.1993, 6.2021
05/12/15, 6.2078, 6.2145, 6.2042, 6.2098
05/11/15, 6.2071, 6.2217, 6.2037, 6.2073
05/08/15, 6.2060, 6.2146, 6.2019, 6.2143
05/07/15, 6.2020, 6.2127, 6.1966, 6.2059
05/06/15, 6.2083, 6.2105, 6.1920, 6.2013
05/05/15, 6.2096, 6.2143, 6.2004, 6.2078
05/04/15, 6.2134, 6.2248, 6.2041, 6.2100
05/01/15, 6.1991, 6.2140, 6.1665, 6.2134
04/30/15, 6.1964, 6.2100, 6.1947, 6.1992
04/29/15, 6.2038, 6.2098, 6.1936, 6.1967
04/28/15, 6.2170, 6.2237, 6.1965, 6.2028
04/27/15, 6.1935, 6.2234, 6.1913, 6.2171
04/24/15, 6.1974, 6.2024, 6.1888, 6.1935
04/23/15, 6.1947, 6.2026, 6.1894, 6.1972
04/22/15, 6.2008, 6.2056, 6.1891, 6.1937
04/21/15, 6.1994, 6.2068, 6.1946, 6.2020
04/20/15, 6.1953, 6.2086, 6.1925, 6.1994
04/17/15, 6.2001, 6.2037, 6.1883, 6.1953
04/16/15, 6.2053, 6.2107, 6.1907, 6.2002
04/15/15, 6.2100, 6.2152, 6.1981, 6.2040
04/14/15, 6.2196, 6.2203, 6.2069, 6.2116
04/13/15, 6.2063, 6.2222, 6.2052, 6.2179
04/10/15, 6.2018, 6.2143, 6.1996, 6.2063
04/09/15, 6.2027, 6.2106, 6.1985, 6.2018
04/08/15, 6.1964, 6.2091, 6.1911, 6.2028
04/07/15, 6.1732, 6.2009, 6.1628, 6.1946
04/06/15, 6.1466, 6.1508, 6.1326, 6.1376
04/03/15, 6.1998, 6.2085, 6.1276, 6.1466
04/02/15, 6.1947, 6.2024, 6.1927, 6.2004
04/01/15, 6.2000, 6.2048, 6.1929, 6.1966
03/31/15, 6.2070, 6.2080, 6.1936, 6.2025
03/30/15, 6.2150, 6.2154, 6.2058, 6.2070
03/27/15, 6.2093, 6.2210, 6.2058, 6.2150
03/26/15, 6.2151, 6.2198, 6.2057, 6.2100
03/25/15, 6.2066, 6.2202, 6.1998, 6.2134
03/24/15, 6.2154, 6.2189, 6.1991, 6.2088
03/23/15, 6.2046, 6.2187, 6.2021, 6.2152
03/20/15, 6.1956, 6.2158, 6.1793, 6.2046
03/19/15, 6.2324, 6.2345, 6.1867, 6.1946
03/18/15, 6.2539, 6.2539, 6.2247, 6.2286
03/17/15, 6.2656, 6.2677, 6.2443, 6.2539
03/16/15, 6.2599, 6.2677, 6.2562, 6.2665
03/13/15, 6.2651, 6.2677, 6.2551, 6.2599
03/12/15, 6.2620, 6.2683, 6.2571, 6.2652
03/11/15, 6.2596, 6.2673, 6.2563, 6.2621
03/10/15, 6.2629, 6.2696, 6.2567, 6.2592
03/09/15, 6.2644, 6.2694, 6.2554, 6.2611
03/06/15, 6.2632, 6.2708, 6.2543, 6.2644
03/05/15, 6.2677, 6.2751, 6.2611, 6.2619
03/04/15, 6.2757, 6.2770, 6.2655, 6.2680
03/03/15, 6.2731, 6.2801, 6.2699, 6.2758
03/02/15, 6.2671, 6.2809, 6.2662, 6.2732
02/27/15, 6.2586, 6.2749, 6.2544, 6.2671
02/26/15, 6.2595, 6.2647, 6.2502, 6.2572
02/25/15, 6.2550, 6.2608, 6.2549, 6.2595
02/24/15, 6.2567, 6.2635, 6.2417, 6.2550
02/23/15, 6.2546, 6.2611, 6.2488, 6.2568
02/20/15, 6.2543, 6.2612, 6.2490, 6.2546
02/19/15, 6.2556, 6.2605, 6.2501, 6.2548
02/18/15, 6.2590, 6.2601, 6.2501, 6.2564
02/17/15, 6.2491, 6.2610, 6.2443, 6.2594
02/16/15, 6.2446, 6.2537, 6.2308, 6.2492
02/13/15, 6.2480, 6.2498, 6.2353, 6.2446
02/12/15, 6.2427, 6.2511, 6.2396, 6.2461
02/11/15, 6.2387, 6.2478, 6.2376, 6.2427
02/10/15, 6.2508, 6.2508, 6.2358, 6.2401
02/09/15, 6.2445, 6.2547, 6.2381, 6.2507
02/06/15, 6.2507, 6.2571, 6.2364, 6.2445
02/05/15, 6.2478, 6.2583, 6.2419, 6.2519
02/04/15, 6.2621, 6.2628, 6.2419, 6.2478
02/03/15, 6.2573, 6.2649, 6.2527, 6.2620
02/02/15, 6.2543, 6.2661, 6.2397, 6.2578
01/30/15, 6.2490, 6.2556, 6.2411, 6.2543
01/29/15, 6.2451, 6.2534, 6.2425, 6.2486
01/28/15, 6.2404, 6.2540, 6.2388, 6.2461
01/27/15, 6.2536, 6.2568, 6.2354, 6.2400
01/26/15, 6.2309, 6.2620, 6.2309, 6.2536
01/23/15, 6.2073, 6.2337, 6.2052, 6.2309
01/22/15, 6.2085, 6.2164, 6.2029, 6.2061
01/21/15, 6.2180, 6.2194, 6.1817, 6.2080
01/20/15, 6.2236, 6.2243, 6.2087, 6.2164
01/19/15, 6.2063, 6.2241, 6.2061, 6.2236
01/16/15, 6.1845, 6.2160, 6.1823, 6.2063
01/15/15, 6.1941, 6.1996, 6.1807, 6.1852
01/14/15, 6.1966, 6.2020, 6.1918, 6.1956
01/13/15, 6.2041, 6.2076, 6.1924, 6.1944
01/12/15, 6.2045, 6.2105, 6.1951, 6.2040
01/09/15, 6.2115, 6.2163, 6.2028, 6.2045
01/08/15, 6.2115, 6.2226, 6.2077, 6.2114
01/07/15, 6.2153, 6.2190, 6.2040, 6.2116
01/06/15, 6.2219, 6.2252, 6.2074, 6.2154
01/05/15, 6.2063, 6.2251, 6.2063, 6.2219
01/02/15, 6.2056, 6.2318, 6.1997, 6.2063
01/01/15, 6.2060, 6.2062, 6.2049, 6.2056
12/31/14, 6.2020, 6.2090, 6.1933, 6.2052
12/30/14, 6.2200, 6.2329, 6.2003, 6.2020
12/29/14, 6.2276, 6.2281, 6.2134, 6.2200
12/26/14, 6.2058, 6.2325, 6.2054, 6.2276
12/25/14, 6.2163, 6.2225, 6.2003, 6.2058
12/24/14, 6.2245, 6.2343, 6.2118, 6.2163
12/23/14, 6.2208, 6.2342, 6.2200, 6.2246
12/22/14, 6.2226, 6.2261, 6.2118, 6.2214
12/19/14, 6.2154, 6.2290, 6.2121, 6.2226
12/18/14, 6.1951, 6.2225, 6.1935, 6.2156
12/17/14, 6.1897, 6.2221, 6.1857, 6.1958
12/16/14, 6.1891, 6.1996, 6.1838, 6.1897
12/15/14, 6.1852, 6.1967, 6.1852, 6.1895
12/12/14, 6.1868, 6.1989, 6.1826, 6.1852
12/11/14, 6.1764, 6.1930, 6.1712, 6.1888
12/10/14, 6.1873, 6.1957, 6.1691, 6.1761
12/09/14, 6.1730, 6.2072, 6.1729, 6.1872
12/08/14, 6.1502, 6.1731, 6.1485, 6.1730
12/05/14, 6.1473, 6.1587, 6.1442, 6.1502
12/04/14, 6.1494, 6.1580, 6.1408, 6.1500
12/03/14, 6.1487, 6.1605, 6.1420, 6.1494
12/02/14, 6.1542, 6.1558, 6.1413, 6.1487
12/01/14, 6.1431, 6.1589, 6.1417, 6.1542
11/28/14, 6.1395, 6.1476, 6.1356, 6.1431
11/27/14, 6.1405, 6.1431, 6.1291, 6.1395
11/26/14, 6.1376, 6.1452, 6.1289, 6.1405
11/25/14, 6.1416, 6.1437, 6.1328, 6.1376
11/24/14, 6.1228, 6.1473, 6.1208, 6.1416
11/21/14, 6.1236, 6.1366, 6.1197, 6.1228
11/20/14, 6.1172, 6.1336, 6.1166, 6.1236
11/19/14, 6.1227, 6.1254, 6.1126, 6.1172
11/18/14, 6.1257, 6.1471, 6.1172, 6.1227
11/17/14, 6.1288, 6.1332, 6.1208, 6.1257
11/14/14, 6.1276, 6.1350, 6.1242, 6.1288
11/13/14, 6.1234, 6.1338, 6.1206, 6.1276
11/12/14, 6.1170, 6.1283, 6.1156, 6.1234
11/11/14, 6.1243, 6.1295, 6.1131, 6.1170
11/10/14, 6.1243, 6.1243, 6.1243, 6.1243
11/07/14, 6.1130, 6.1262, 6.1097, 6.1243
11/06/14, 6.1153, 6.1217, 6.1130, 6.1130
11/05/14, 6.1153, 6.1171, 6.1079, 6.1153
11/04/14, 6.1133, 6.1219, 6.1125, 6.1153
11/03/14, 6.1133, 6.1133, 6.1133, 6.1133
10/31/14, 6.1144, 6.1167, 6.1082, 6.1133
10/30/14, 6.1131, 6.1184, 6.1093, 6.1144
10/29/14, 6.1166, 6.1241, 6.1111, 6.1131
10/28/14, 6.1174, 6.1301, 6.1131, 6.1166
10/27/14, 6.1181, 6.1301, 6.1131, 6.1174
10/24/14, 6.1187, 6.1222, 6.1139, 6.1181
10/23/14, 6.1200, 6.1251, 6.1142, 6.1187
10/22/14, 6.1231, 6.1314, 6.1183, 6.1200
10/21/14, 6.1246, 6.1281, 6.1204, 6.1231
10/20/14, 6.1244, 6.1246, 6.1244, 6.1246
10/17/14, 6.1230, 6.1281, 6.1201, 6.1244
10/16/14, 6.1256, 6.1287, 6.1203, 6.1230
10/15/14, 6.1260, 6.1360, 6.1207, 6.1256
10/14/14, 6.1299, 6.1307, 6.1181, 6.1260
10/13/14, 6.1299, 6.1299, 6.1299, 6.1299
10/10/14, 6.1371, 6.1371, 6.1271, 6.1299
10/09/14, 6.1361, 6.1422, 6.1356, 6.1371
10/08/14, 6.1409, 6.1436, 6.1330, 6.1361
10/07/14, 6.1362, 6.1429, 6.1356, 6.1409
10/06/14, 6.1362, 6.1362, 6.1362, 6.1362
10/03/14, 6.1371, 6.1445, 6.1362, 6.1362
10/02/14, 6.1394, 6.1414, 6.1331, 6.1371
10/01/14, 6.1498, 6.1533, 6.1349, 6.1394
09/30/14, 6.1272, 6.1527, 6.1266, 6.1498
09/29/14, 6.1273, 6.1273, 6.1272, 6.1272
09/26/14, 6.1365, 6.1373, 6.1244, 6.1273
09/25/14, 6.1365, 6.1489, 6.1314, 6.1365
09/24/14, 6.1401, 6.1441, 6.1330, 6.1365
09/23/14, 6.1409, 6.1455, 6.1381, 6.1401
09/22/14, 6.1413, 6.1413, 6.1409, 6.1409
09/19/14, 6.1389, 6.1441, 6.1301, 6.1413
09/18/14, 6.1456, 6.1480, 6.1364, 6.1389
09/17/14, 6.1410, 6.1546, 6.1358, 6.1456
09/16/14, 6.1333, 6.1464, 6.1294, 6.1410
09/15/14, 6.1333, 6.1333, 6.1333, 6.1333
09/12/14, 6.1380, 6.1380, 6.1282, 6.1333
09/11/14, 6.1295, 6.1380, 6.1255, 6.1380
09/10/14, 6.1369, 6.1369, 6.1255, 6.1295
09/09/14, 6.1420, 6.1420, 6.1327, 6.1369
09/08/14, 6.1406, 6.1456, 6.1371, 6.1420
09/05/14, 6.1364, 6.1430, 6.1364, 6.1406
09/04/14, 6.1409, 6.1471, 6.1346, 6.1364
09/03/14, 6.1480, 6.1492, 6.1374, 6.1409
09/02/14, 6.1420, 6.1496, 6.1420, 6.1480
09/01/14, 6.1456, 6.1506, 6.1404, 6.1420
08/29/14, 6.1430, 6.1518, 6.1413, 6.1456
08/28/14, 6.1443, 6.1446, 6.1418, 6.1430
08/27/14, 6.1530, 6.1530, 6.1443, 6.1443
08/26/14, 6.1550, 6.1550, 6.1530, 6.1530
08/25/14, 6.1619, 6.1619, 6.1550, 6.1550
08/22/14, 6.1519, 6.1619, 6.1519, 6.1619
08/21/14, 6.1413, 6.1519, 6.1413, 6.1519
08/20/14, 6.1416, 6.1416, 6.1413, 6.1413
08/19/14, 6.1435, 6.1435, 6.1416, 6.1416
08/18/14, 6.1544, 6.1544, 6.1435, 6.1435
08/15/14, 6.1525, 6.1544, 6.1525, 6.1544
08/14/14, 6.1547, 6.1547, 6.1525, 6.1525
08/13/14, 6.1572, 6.1572, 6.1547, 6.1547
08/12/14, 6.1538, 6.1572, 6.1538, 6.1572
08/11/14, 6.1554, 6.1554, 6.1538, 6.1538
08/08/14, 6.1620, 6.1620, 6.1554, 6.1554
08/07/14, 6.1622, 6.1622, 6.1620, 6.1620
08/06/14, 6.1707, 6.1707, 6.1622, 6.1622
08/05/14, 6.1793, 6.1793, 6.1707, 6.1707
08/04/14, 6.1782, 6.1793, 6.1782, 6.1793
08/01/14, 6.1739, 6.1782, 6.1739, 6.1782
07/31/14, 6.1710, 6.1739, 6.1710, 6.1739
07/30/14, 6.1806, 6.1806, 6.1710, 6.1710
07/29/14, 6.1869, 6.1869, 6.1806, 6.1806
07/28/14, 6.1923, 6.1923, 6.1869, 6.1869
07/25/14, 6.1950, 6.1950, 6.1923, 6.1923
07/24/14, 6.1985, 6.1985, 6.1950, 6.1950
07/23/14, 6.2050, 6.2050, 6.1985, 6.1985
07/22/14, 6.2092, 6.2092, 6.2050, 6.2050
07/21/14, 6.2127, 6.2127, 6.2092, 6.2092
07/18/14, 6.2039, 6.2127, 6.2039, 6.2127
07/17/14, 6.2040, 6.2040, 6.2039, 6.2039
07/16/14, 6.2080, 6.2080, 6.2040, 6.2040
07/15/14, 6.2061, 6.2080, 6.2061, 6.2080
07/14/14, 6.2036, 6.2061, 6.2036, 6.2061
07/11/14, 6.2025, 6.2036, 6.2025, 6.2036
07/10/14, 6.2001, 6.2025, 6.2001, 6.2025
07/09/14, 6.2016, 6.2016, 6.2001, 6.2001
07/08/14, 6.2046, 6.2046, 6.2016, 6.2016
07/07/14, 6.2036, 6.2046, 6.2036, 6.2046
07/04/14, 6.2109, 6.2109, 6.2036, 6.2036
07/03/14, 6.2103, 6.2109, 6.2103, 6.2109
07/02/14, 6.2007, 6.2103, 6.2007, 6.2103
07/01/14, 6.2046, 6.2046, 6.2007, 6.2007
06/30/14, 6.2190, 6.2190, 6.2046, 6.2046
06/27/14, 6.2243, 6.2243, 6.2190, 6.2190
06/26/14, 6.2347, 6.2347, 6.2243, 6.2243
06/25/14, 6.2300, 6.2347, 6.2300, 6.2347
06/24/14, 6.2257, 6.2300, 6.2257, 6.2300
06/23/14, 6.2237, 6.2257, 6.2237, 6.2257
06/20/14, 6.2285, 6.2285, 6.2237, 6.2237
06/19/14, 6.2310, 6.2310, 6.2285, 6.2285
06/18/14, 6.2260, 6.2310, 6.2260, 6.2310
06/17/14, 6.2200, 6.2260, 6.2200, 6.2260
06/16/14, 6.2104, 6.2200, 6.2104, 6.2200
06/13/14, 6.2191, 6.2191, 6.2104, 6.2104
06/12/14, 6.2280, 6.2280, 6.2191, 6.2191
06/11/14, 6.2247, 6.2280, 6.2247, 6.2280
06/10/14, 6.2402, 6.2402, 6.2247, 6.2247
06/09/14, 6.2505, 6.2505, 6.2402, 6.2402
06/06/14, 6.2574, 6.2574, 6.2505, 6.2505
06/05/14, 6.2500, 6.2574, 6.2500, 6.2574
06/04/14, 6.2549, 6.2549, 6.2500, 6.2500
06/03/14, 6.2481, 6.2549, 6.2481, 6.2549
06/02/14, 6.2478, 6.2481, 6.2478, 6.2481
05/30/14, 6.2383, 6.2478, 6.2383, 6.2478
05/29/14, 6.2557, 6.2557, 6.2383, 6.2383
05/28/14, 6.2496, 6.2557, 6.2496, 6.2557
05/27/14, 6.2394, 6.2496, 6.2394, 6.2496
05/26/14, 6.2357, 6.2394, 6.2357, 6.2394
05/23/14, 6.2346, 6.2357, 6.2346, 6.2357
05/22/14, 6.2333, 6.2346, 6.2333, 6.2346
05/21/14, 6.2375, 6.2375, 6.2333, 6.2333
05/20/14, 6.2370, 6.2375, 6.2370, 6.2375
05/19/14, 6.2340, 6.2370, 6.2340, 6.2370
05/16/14, 6.2304, 6.2340, 6.2304, 6.2340
05/15/14, 6.2295, 6.2304, 6.2295, 6.2304
05/14/14, 6.2294, 6.2295, 6.2294, 6.2295
05/13/14, 6.2376, 6.2376, 6.2294, 6.2294
05/12/14, 6.2277, 6.2376, 6.2277, 6.2376
05/09/14, 6.2285, 6.2285, 6.2277, 6.2277
05/08/14, 6.2352, 6.2352, 6.2285, 6.2285
05/07/14, 6.2263, 6.2352, 6.2263, 6.2352
05/06/14, 6.2458, 6.2458, 6.2263, 6.2263
05/05/14, 6.2598, 6.2598, 6.2458, 6.2458
05/02/14, 6.2583, 6.2598, 6.2583, 6.2598
05/01/14, 6.2597, 6.2597, 6.2583, 6.2583
04/30/14, 6.2579, 6.2597, 6.2579, 6.2597
04/29/14, 6.2536, 6.2579, 6.2536, 6.2579
04/28/14, 6.2539, 6.2539, 6.2536, 6.2536
04/25/14, 6.2486, 6.2539, 6.2486, 6.2539
04/24/14, 6.2379, 6.2486, 6.2379, 6.2486
04/23/14, 6.2373, 6.2379, 6.2373, 6.2379
04/22/14, 6.2452, 6.2452, 6.2373, 6.2373
04/21/14, 6.2245, 6.2452, 6.2245, 6.2452
04/18/14, 6.2195, 6.2245, 6.2195, 6.2245
04/17/14, 6.2217, 6.2217, 6.2195, 6.2195
04/16/14, 6.2210, 6.2217, 6.2210, 6.2217
04/15/14, 6.2191, 6.2210, 6.2191, 6.2210
04/14/14, 6.2111, 6.2191, 6.2111, 6.2191
04/11/14, 6.2123, 6.2123, 6.2111, 6.2111
04/10/14, 6.2004, 6.2123, 6.2004, 6.2123
04/09/14, 6.1962, 6.2004, 6.1962, 6.2004
04/08/14, 6.2119, 6.2119, 6.1962, 6.1962
04/07/14, 6.2103, 6.2119, 6.2103, 6.2119
04/04/14, 6.2110, 6.2110, 6.2103, 6.2103
04/03/14, 6.2057, 6.2110, 6.2057, 6.2110
04/02/14, 6.2070, 6.2070, 6.2057, 6.2057
04/01/14, 6.2181, 6.2181, 6.2070, 6.2070
03/31/14, 6.2122, 6.2181, 6.2122, 6.2181
03/28/14, 6.2130, 6.2130, 6.2122, 6.2122
03/27/14, 6.2107, 6.2130, 6.2107, 6.2130
03/26/14, 6.2021, 6.2107, 6.2021, 6.2107
03/25/14, 6.1960, 6.2021, 6.1960, 6.2021
03/24/14, 6.2247, 6.2247, 6.1960, 6.1960
03/21/14, 6.2275, 6.2275, 6.2247, 6.2247
03/20/14, 6.1949, 6.2275, 6.1949, 6.2275
03/19/14, 6.1916, 6.1949, 6.1916, 6.1949
03/18/14, 6.1794, 6.1916, 6.1794, 6.1916
03/17/14, 6.1502, 6.1794, 6.1502, 6.1794
03/14/14, 6.1360, 6.1502, 6.1360, 6.1502
03/13/14, 6.1469, 6.1469, 6.1360, 6.1360
03/12/14, 6.1398, 6.1469, 6.1398, 6.1469
03/11/14, 6.1373, 6.1398, 6.1373, 6.1398
03/10/14, 6.1259, 6.1373, 6.1259, 6.1373
03/07/14, 6.1182, 6.1259, 6.1182, 6.1259
03/06/14, 6.1279, 6.1279, 6.1182, 6.1182
03/05/14, 6.1409, 6.1409, 6.1279, 6.1279
03/04/14, 6.1465, 6.1465, 6.1409, 6.1409
03/03/14, 6.1470, 6.1470, 6.1465, 6.1465
02/28/14, 6.1287, 6.1470, 6.1287, 6.1470
02/27/14, 6.1241, 6.1287, 6.1241, 6.1287
02/26/14, 6.1242, 6.1242, 6.1241, 6.1241
02/25/14, 6.0980, 6.1242, 6.0980, 6.1242
02/24/14, 6.0914, 6.0980, 6.0914, 6.0980
02/21/14, 6.0843, 6.0914, 6.0843, 6.0914
02/20/14, 6.0764, 6.0843, 6.0764, 6.0843
02/19/14, 6.0675, 6.0764, 6.0675, 6.0764
02/18/14, 6.0643, 6.0675, 6.0643, 6.0675
02/17/14, 6.0670, 6.0670, 6.0643, 6.0643
02/14/14, 6.0623, 6.0670, 6.0623, 6.0670
02/13/14, 6.0634, 6.0634, 6.0623, 6.0623
02/12/14, 6.0604, 6.0634, 6.0604, 6.0634
02/11/14, 6.0597, 6.0604, 6.0597, 6.0604
02/10/14, 6.0634, 6.0634, 6.0597, 6.0597
02/07/14, 6.0616, 6.0634, 6.0616, 6.0634
02/06/14, 6.0615, 6.0616, 6.0615, 6.0616
02/05/14, 6.0614, 6.0615, 6.0614, 6.0615
02/04/14, 6.0614, 6.0614, 6.0614, 6.0614
02/03/14, 6.0607, 6.0614, 6.0607, 6.0614
01/31/14, 6.0605, 6.0607, 6.0605, 6.0607
01/30/14, 6.0566, 6.0605, 6.0566, 6.0605
01/29/14, 6.0509, 6.0566, 6.0509, 6.0566
01/28/14, 6.0487, 6.0509, 6.0487, 6.0509
01/27/14, 6.0464, 6.0487, 6.0464, 6.0487
01/24/14, 6.0527, 6.0527, 6.0464, 6.0464
01/23/14, 6.0520, 6.0527, 6.0520, 6.0527
01/22/14, 6.0503, 6.0520, 6.0503, 6.0520
01/21/14, 6.0530, 6.0530, 6.0503, 6.0503
01/20/14, 6.0502, 6.0530, 6.0502, 6.0530
01/17/14, 6.0556, 6.0556, 6.0502, 6.0502
01/16/14, 6.0465, 6.0556, 6.0465, 6.0556
01/15/14, 6.0410, 6.0465, 6.0410, 6.0465
01/14/14, 6.0441, 6.0441, 6.0410, 6.0410
01/13/14, 6.0516, 6.0516, 6.0441, 6.0441
01/10/14, 6.0546, 6.0546, 6.0516, 6.0516
01/09/14, 6.0497, 6.0546, 6.0497, 6.0546
01/08/14, 6.0510, 6.0510, 6.0497, 6.0497
01/07/14, 6.0544, 6.0544, 6.0510, 6.0510
01/06/14, 6.0517, 6.0544, 6.0517, 6.0544
01/03/14, 6.0507, 6.0517, 6.0507, 6.0517
01/02/14, 6.0506, 6.0507, 6.0506, 6.0507
01/01/14, 6.0560, 6.0560, 6.0506, 6.0506
12/31/13, 6.0623, 6.0650, 6.0490, 6.0560
12/30/13, 6.0677, 6.0677, 6.0623, 6.0623
12/27/13, 6.0702, 6.0702, 6.0677, 6.0677
12/26/13, 6.0700, 6.0702, 6.0700, 6.0702
12/25/13, 6.0706, 6.0706, 6.0700, 6.0700
12/24/13, 6.0700, 6.0706, 6.0700, 6.0706
12/23/13, 6.0725, 6.0725, 6.0700, 6.0700
12/20/13, 6.0684, 6.0725, 6.0684, 6.0725
12/19/13, 6.0750, 6.0750, 6.0684, 6.0684
12/18/13, 6.0712, 6.0750, 6.0712, 6.0750
12/17/13, 6.0717, 6.0717, 6.0712, 6.0712
12/16/13, 6.0704, 6.0717, 6.0704, 6.0717
12/13/13, 6.0714, 6.0714, 6.0704, 6.0704
12/12/13, 6.0723, 6.0723, 6.0714, 6.0714
12/11/13, 6.0727, 6.0727, 6.0723, 6.0723
12/10/13, 6.0726, 6.0727, 6.0726, 6.0727
12/09/13, 6.0805, 6.0805, 6.0726, 6.0726
12/06/13, 6.0915, 6.0915, 6.0805, 6.0805
12/05/13, 6.0917, 6.0917, 6.0915, 6.0915
12/04/13, 6.0919, 6.0919, 6.0917, 6.0917
12/03/13, 6.0936, 6.0936, 6.0919, 6.0919
12/02/13, 6.0919, 6.0936, 6.0919, 6.0936
11/29/13, 6.0924, 6.0924, 6.0919, 6.0919
11/28/13, 6.0904, 6.0924, 6.0904, 6.0924
11/27/13, 6.0928, 6.0928, 6.0904, 6.0904
11/26/13, 6.0923, 6.0928, 6.0923, 6.0928
11/25/13, 6.0925, 6.0925, 6.0923, 6.0923
11/22/13, 6.0940, 6.0940, 6.0925, 6.0925
11/21/13, 6.0923, 6.0940, 6.0923, 6.0940
11/20/13, 6.0926, 6.0926, 6.0923, 6.0923
11/19/13, 6.0922, 6.0926, 6.0922, 6.0926
11/18/13, 6.0928, 6.0928, 6.0922, 6.0922
11/15/13, 6.0937, 6.0937, 6.0928, 6.0928
11/14/13, 6.0928, 6.0937, 6.0928, 6.0937
11/13/13, 6.0923, 6.0928, 6.0923, 6.0928
11/12/13, 6.0918, 6.0923, 6.0918, 6.0923
11/11/13, 6.0921, 6.0921, 6.0918, 6.0918
11/08/13, 6.0912, 6.0921, 6.0912, 6.0921
11/07/13, 6.0950, 6.0950, 6.0912, 6.0912
11/06/13, 6.0990, 6.0990, 6.0950, 6.0950
11/05/13, 6.0978, 6.0990, 6.0978, 6.0990
11/04/13, 6.0996, 6.0996, 6.0978, 6.0978
11/01/13, 6.0937, 6.0996, 6.0937, 6.0996
10/31/13, 6.0948, 6.0948, 6.0937, 6.0937
10/30/13, 6.0904, 6.0948, 6.0904, 6.0948
10/29/13, 6.0861, 6.0904, 6.0861, 6.0904
10/28/13, 6.0829, 6.0861, 6.0829, 6.0861
10/25/13, 6.0821, 6.0829, 6.0821, 6.0829
10/24/13, 6.0847, 6.0847, 6.0821, 6.0821
10/23/13, 6.0931, 6.0931, 6.0847, 6.0847
10/22/13, 6.0928, 6.0931, 6.0928, 6.0931
10/21/13, 6.0974, 6.0974, 6.0928, 6.0928
10/18/13, 6.0983, 6.0983, 6.0974, 6.0974
10/17/13, 6.0997, 6.0997, 6.0983, 6.0983
10/16/13, 6.1030, 6.1030, 6.0997, 6.0997
10/15/13, 6.1090, 6.1090, 6.1030, 6.1030
10/14/13, 6.1208, 6.1208, 6.1090, 6.1090
10/11/13, 6.1163, 6.1208, 6.1163, 6.1208
10/10/13, 6.1210, 6.1210, 6.1163, 6.1163
10/09/13, 6.1210, 6.1210, 6.1210, 6.1210
10/08/13, 6.1204, 6.1210, 6.1204, 6.1210
10/07/13, 6.1226, 6.1226, 6.1204, 6.1204
10/04/13, 6.1216, 6.1226, 6.1216, 6.1226
10/03/13, 6.1211, 6.1216, 6.1211, 6.1216
